,predictions,target
0,0.0,0
1,0.0,0
2,0.0,1
3,1.0,1
4,1.0,1
5,1.0,0
6,1.0,0
7,1.0,1
8,0.0,0
9,1.0,1
10,1.0,1
11,1.0,1
12,0.0,0
13,0.0,1
14,1.0,1
15,1.0,1
16,1.0,1
17,1.0,1
18,0.0,1
19,1.0,1
20,1.0,0
21,1.0,1
22,1.0,1
23,0.0,0
24,1.0,1
25,1.0,1
26,0.0,1
27,0.0,0
28,1.0,0
29,0.0,0
30,0.0,1
31,1.0,1
32,0.0,0
33,1.0,0
34,0.0,0
35,1.0,1
36,1.0,0
37,1.0,1
38,0.0,0
39,1.0,0
40,0.0,0
41,0.0,1
42,1.0,1
43,0.0,0
44,1.0,1
45,1.0,0
46,1.0,1
47,0.0,0
48,1.0,0
49,1.0,1
50,1.0,1
51,0.0,1
52,1.0,1
53,0.0,1
54,0.0,0
55,0.0,1
56,0.0,0
57,1.0,0
58,1.0,1
59,1.0,0
60,0.0,1
61,1.0,1
62,0.0,0
63,1.0,0
64,1.0,0
65,0.0,0
66,1.0,1
67,0.0,0
68,1.0,0
69,1.0,0
70,0.0,0
71,1.0,1
72,1.0,0
73,0.0,0
74,1.0,0
75,1.0,0
76,0.0,0
77,0.0,0
78,0.0,0
79,1.0,0
80,1.0,0
81,1.0,1
82,0.0,0
83,0.0,0
84,1.0,1
85,1.0,0
86,0.0,0
87,1.0,1
88,1.0,0
89,0.0,0
90,0.0,1
91,0.0,0
92,1.0,1
93,0.0,0
94,1.0,1
95,1.0,0
96,1.0,0
97,0.0,0
98,1.0,1
99,1.0,0
100,1.0,0
101,1.0,0
102,1.0,1
103,1.0,1
104,0.0,1
105,1.0,0
106,1.0,0
107,1.0,1
108,1.0,1
109,0.0,0
110,0.0,1
111,0.0,1
112,0.0,1
113,0.0,1
114,1.0,0
115,0.0,0
116,0.0,1
117,1.0,1
118,0.0,1
119,1.0,1
120,0.0,0
121,0.0,0
122,0.0,0
123,0.0,0
124,1.0,1
125,0.0,0
126,0.0,0
127,0.0,0
128,1.0,1
129,0.0,0
130,0.0,0
131,0.0,0
132,0.0,1
133,0.0,1
134,0.0,1
135,0.0,1
136,0.0,1
137,1.0,1
138,0.0,0
139,0.0,0
140,0.0,1
141,0.0,0
142,1.0,0
143,0.0,0
144,0.0,1
145,0.0,0
146,0.0,1
147,0.0,1
148,0.0,0
149,0.0,1
150,1.0,1
151,0.0,1
152,0.0,1
153,1.0,1
154,0.0,1
155,0.0,1
156,0.0,0
157,0.0,0
158,1.0,1
159,0.0,1
160,0.0,1
161,0.0,0
162,0.0,0
163,1.0,0
164,1.0,1
165,1.0,0
166,1.0,1
167,1.0,1
168,1.0,1
169,1.0,1
170,1.0,1
171,0.0,0
172,1.0,1
173,1.0,1
174,1.0,1
175,0.0,0
176,0.0,0
177,1.0,0
178,0.0,1
179,0.0,0
180,0.0,0
181,1.0,1
182,0.0,1
183,0.0,1
184,0.0,0
185,0.0,0
186,0.0,1
187,1.0,0
188,0.0,0
189,1.0,1
190,0.0,0
191,1.0,1
192,0.0,1
193,1.0,0
194,1.0,0
195,0.0,0
196,0.0,1
197,0.0,1
198,1.0,1
199,1.0,0
200,0.0,0
201,0.0,1
202,0.0,0
203,1.0,0
204,0.0,0
205,0.0,1
206,0.0,1
207,1.0,1
208,1.0,1
209,0.0,0
210,1.0,1
211,0.0,0
212,0.0,0
213,1.0,0
214,1.0,0
215,1.0,1
216,1.0,1
217,1.0,1
218,0.0,0
219,0.0,0
220,1.0,1
221,1.0,1
222,1.0,1
223,0.0,0
224,0.0,0
225,1.0,1
226,0.0,0
227,0.0,1
228,0.0,1
229,1.0,1
230,0.0,0
231,1.0,0
232,0.0,0
233,1.0,1
234,0.0,1
