,predictions,target
0,0.0,1
1,0.0,0
2,1.0,1
3,1.0,0
4,0.0,0
5,1.0,1
6,0.0,1
7,0.0,0
8,1.0,1
9,1.0,1
10,1.0,1
11,1.0,1
12,0.0,0
13,0.0,0
14,1.0,1
15,0.0,1
16,0.0,0
17,0.0,1
18,0.0,0
19,1.0,1
20,1.0,1
21,0.0,1
22,0.0,0
23,0.0,1
24,0.0,1
25,0.0,0
26,0.0,0
27,0.0,0
28,0.0,1
29,0.0,0
30,0.0,0
31,0.0,1
32,0.0,1
33,0.0,0
34,0.0,1
35,0.0,1
36,0.0,0
37,0.0,0
38,1.0,1
39,1.0,0
40,0.0,0
41,0.0,0
42,1.0,0
43,1.0,0
44,1.0,1
45,1.0,1
46,1.0,1
47,0.0,1
48,0.0,1
49,0.0,0
50,1.0,1
51,0.0,0
52,0.0,1
53,0.0,0
54,0.0,0
55,1.0,1
56,0.0,0
57,0.0,0
58,0.0,0
59,1.0,1
60,0.0,0
61,0.0,0
62,0.0,0
63,1.0,1
64,0.0,0
65,1.0,1
66,1.0,1
67,0.0,1
68,0.0,0
69,1.0,1
70,1.0,1
71,1.0,0
72,0.0,0
73,0.0,0
74,1.0,0
75,0.0,0
76,0.0,0
77,1.0,1
78,1.0,0
79,0.0,0
80,0.0,0
81,0.0,0
82,1.0,1
83,1.0,1
84,0.0,0
85,0.0,0
86,1.0,0
87,0.0,0
88,0.0,0
89,0.0,0
90,0.0,0
91,1.0,1
92,1.0,1
93,1.0,1
94,1.0,1
95,0.0,0
96,1.0,1
97,0.0,0
98,0.0,0
99,1.0,1
100,1.0,1
101,0.0,0
102,1.0,1
103,1.0,1
104,1.0,1
105,0.0,1
106,0.0,1
107,0.0,1
108,0.0,0
109,0.0,0
110,0.0,0
111,0.0,1
112,0.0,0
113,0.0,1
114,1.0,0
115,1.0,0
116,0.0,0
117,1.0,0
118,1.0,1
119,0.0,0
120,1.0,0
121,1.0,1
122,1.0,0
123,0.0,0
124,1.0,1
125,1.0,1
126,1.0,1
127,1.0,1
128,1.0,1
129,1.0,0
130,0.0,0
131,1.0,1
132,0.0,0
133,0.0,0
134,1.0,0
135,0.0,0
136,1.0,1
137,1.0,1
138,0.0,1
139,0.0,0
140,0.0,1
141,0.0,0
142,1.0,1
143,0.0,0
144,0.0,1
145,1.0,1
146,1.0,1
147,0.0,1
148,0.0,0
149,0.0,1
150,0.0,0
151,0.0,1
152,0.0,0
153,0.0,0
154,0.0,1
155,0.0,1
156,0.0,0
157,1.0,0
158,0.0,1
159,0.0,0
160,0.0,1
161,0.0,0
162,0.0,0
163,0.0,0
164,0.0,0
165,1.0,1
166,1.0,1
167,1.0,1
168,0.0,0
169,0.0,0
170,1.0,1
171,0.0,0
172,1.0,1
173,0.0,0
174,0.0,0
175,0.0,0
176,1.0,1
177,1.0,0
178,0.0,0
179,1.0,0
180,1.0,1
181,1.0,1
182,1.0,1
183,0.0,1
