,predictions,target
0,0.0,0
1,0.0,1
2,0.0,1
3,0.0,0
4,0.0,1
5,0.0,0
6,1.0,1
7,1.0,1
8,0.0,0
9,0.0,0
10,1.0,1
11,1.0,1
12,1.0,1
13,1.0,0
14,0.0,0
15,0.0,0
16,1.0,1
17,0.0,0
18,0.0,0
19,1.0,1
20,1.0,1
21,1.0,1
22,1.0,1
23,1.0,1
24,1.0,1
25,1.0,1
26,1.0,1
27,1.0,1
28,0.0,0
29,1.0,1
30,0.0,1
31,1.0,1
32,0.0,0
33,1.0,1
34,1.0,1
35,0.0,0
36,1.0,0
37,0.0,0
38,0.0,0
39,0.0,0
40,0.0,1
41,0.0,0
42,1.0,1
43,1.0,1
44,0.0,0
45,0.0,1
46,1.0,1
47,1.0,1
48,0.0,0
49,0.0,0
50,1.0,1
51,0.0,1
52,0.0,0
53,1.0,1
54,0.0,0
55,1.0,0
56,0.0,0
57,1.0,0
58,0.0,0
59,0.0,0
60,0.0,1
61,1.0,1
62,0.0,0
63,0.0,0
64,1.0,1
65,1.0,1
66,1.0,1
67,0.0,0
68,1.0,0
69,0.0,0
70,1.0,1
71,1.0,1
72,1.0,0
73,1.0,1
74,1.0,0
75,1.0,1
76,1.0,1
77,1.0,1
78,0.0,0
79,1.0,0
80,1.0,1
81,1.0,1
82,1.0,1
83,0.0,0
84,0.0,0
85,0.0,1
86,1.0,1
87,1.0,1
88,1.0,1
89,1.0,1
90,1.0,0
91,1.0,1
92,0.0,1
93,0.0,0
94,0.0,0
95,1.0,0
96,1.0,1
97,1.0,1
98,0.0,0
99,0.0,0
100,1.0,1
101,0.0,0
102,1.0,1
103,1.0,0
104,0.0,1
105,0.0,0
106,0.0,0
107,1.0,1
108,1.0,1
109,1.0,1
110,0.0,0
111,0.0,0
112,1.0,1
113,1.0,1
114,0.0,1
115,0.0,0
116,1.0,1
117,1.0,1
118,1.0,1
119,0.0,0
120,1.0,0
121,0.0,0
122,1.0,1
123,1.0,1
124,0.0,1
125,1.0,1
126,1.0,0
127,0.0,0
128,1.0,0
129,1.0,1
130,1.0,1
131,1.0,1
132,0.0,0
133,1.0,1
134,0.0,0
135,1.0,1
136,1.0,1
137,0.0,1
138,0.0,1
139,0.0,0
140,0.0,0
141,1.0,1
142,1.0,1
143,1.0,1
144,1.0,0
145,0.0,1
146,0.0,0
147,0.0,1
148,0.0,0
149,1.0,1
150,0.0,0
151,1.0,0
152,1.0,1
153,1.0,1
154,0.0,0
155,1.0,1
156,0.0,0
157,1.0,1
158,0.0,1
159,1.0,1
160,0.0,0
161,1.0,1
162,0.0,0
163,1.0,0
164,1.0,0
165,0.0,0
166,1.0,0
167,1.0,1
168,0.0,0
169,1.0,1
170,0.0,0
171,1.0,0
172,0.0,1
173,0.0,0
174,0.0,0
175,1.0,1
176,0.0,0
177,1.0,1
178,0.0,1
179,0.0,0
180,0.0,1
181,1.0,1
182,0.0,0
183,1.0,0
184,1.0,1
185,0.0,0
186,0.0,1
187,1.0,1
188,0.0,0
189,0.0,0
190,1.0,1
191,0.0,0
192,1.0,0
193,0.0,0
194,0.0,0
195,0.0,0
196,1.0,1
197,1.0,0
198,1.0,1
199,1.0,1
200,0.0,0
201,1.0,1
202,0.0,0
203,1.0,0
204,1.0,1
205,1.0,1
206,0.0,1
207,1.0,1
208,0.0,0
209,1.0,1
210,0.0,0
211,1.0,1
212,1.0,1
213,1.0,1
214,1.0,1
215,1.0,1
216,0.0,0
217,0.0,0
218,1.0,1
219,1.0,1
220,1.0,1
221,1.0,0
222,1.0,1
223,1.0,1
224,0.0,0
225,1.0,1
226,0.0,0
227,1.0,0
228,1.0,1
229,0.0,0
230,1.0,1
231,0.0,0
232,0.0,0
233,1.0,1
234,0.0,1
235,0.0,0
236,1.0,0
237,0.0,0
238,1.0,1
