,predictions,target
0,1.0,0
1,1.0,0
2,1.0,0
3,1.0,1
4,1.0,0
5,1.0,1
6,1.0,1
7,1.0,0
8,1.0,0
9,1.0,0
10,1.0,0
11,1.0,0
12,1.0,1
13,1.0,1
14,1.0,0
15,1.0,0
16,1.0,0
17,1.0,1
18,1.0,0
19,1.0,1
20,1.0,0
21,1.0,0
22,1.0,0
23,1.0,0
24,1.0,1
25,1.0,1
26,1.0,0
27,1.0,0
28,1.0,0
29,1.0,1
30,1.0,0
31,1.0,0
32,1.0,1
33,1.0,1
34,1.0,0
35,1.0,1
36,1.0,1
37,1.0,1
38,1.0,0
39,1.0,1
40,1.0,0
41,1.0,1
42,1.0,0
43,1.0,1
44,1.0,1
45,1.0,0
46,1.0,0
47,1.0,0
48,1.0,0
49,1.0,1
50,1.0,0
51,0.0,0
52,0.0,1
53,0.0,0
54,0.0,0
55,0.0,0
56,0.0,1
57,0.0,0
58,0.0,0
59,0.0,0
60,0.0,1
61,0.0,0
62,0.0,0
63,0.0,1
64,0.0,0
65,0.0,1
66,0.0,1
67,0.0,0
68,0.0,0
69,0.0,1
70,0.0,1
71,0.0,0
72,0.0,0
73,0.0,0
74,0.0,1
75,0.0,1
76,0.0,0
77,0.0,0
78,0.0,1
79,0.0,1
80,0.0,0
81,0.0,1
82,0.0,0
83,0.0,0
84,0.0,1
85,0.0,0
86,0.0,1
87,0.0,0
88,0.0,1
89,0.0,0
90,0.0,0
91,0.0,0
92,0.0,1
93,0.0,1
94,0.0,0
95,0.0,1
96,0.0,1
97,0.0,1
98,0.0,0
99,0.0,1
100,0.0,1
101,0.0,0
102,1.0,0
103,1.0,1
104,1.0,0
105,1.0,1
106,1.0,1
107,1.0,0
108,1.0,0
109,1.0,0
110,1.0,0
111,1.0,0
112,1.0,1
113,1.0,1
114,1.0,0
115,1.0,1
116,1.0,1
117,1.0,0
118,1.0,1
119,1.0,0
120,1.0,1
121,1.0,0
122,1.0,0
123,1.0,1
124,1.0,1
125,1.0,0
126,1.0,0
127,1.0,1
128,1.0,1
129,1.0,1
130,1.0,1
131,1.0,0
132,1.0,1
133,1.0,1
134,1.0,0
135,1.0,0
136,1.0,1
137,1.0,0
138,1.0,0
139,1.0,1
140,1.0,1
141,1.0,1
142,1.0,0
143,1.0,0
144,1.0,1
145,1.0,1
146,1.0,1
147,1.0,0
148,1.0,0
149,1.0,0
150,1.0,1
151,1.0,1
152,1.0,1
153,1.0,1
154,1.0,0
155,1.0,0
156,1.0,1
157,1.0,0
158,1.0,0
159,1.0,1
160,1.0,1
161,1.0,0
162,1.0,1
163,1.0,1
164,1.0,1
165,1.0,1
166,1.0,1
167,1.0,0
168,1.0,1
169,1.0,0
170,1.0,1
171,1.0,1
172,1.0,0
173,1.0,0
174,1.0,1
175,1.0,1
176,1.0,1
177,1.0,0
178,1.0,0
179,1.0,1
180,1.0,1
181,1.0,1
182,1.0,1
183,1.0,1
184,1.0,0
185,1.0,1
186,1.0,1
187,1.0,0
188,1.0,1
189,1.0,1
190,1.0,0
191,1.0,1
192,1.0,0
193,1.0,0
194,1.0,1
195,1.0,0
196,1.0,0
197,1.0,1
198,1.0,1
199,1.0,1
200,1.0,1
201,1.0,1
202,1.0,1
203,1.0,0
204,1.0,1
205,1.0,1
206,1.0,0
207,1.0,1
208,1.0,1
209,1.0,1
210,1.0,1
211,1.0,0
212,1.0,1
213,1.0,0
214,1.0,0
215,1.0,0
216,1.0,1
217,1.0,1
218,1.0,1
219,1.0,1
220,1.0,1
221,1.0,1
222,1.0,1
223,1.0,0
224,1.0,1
225,1.0,0
226,1.0,0
227,1.0,0
228,1.0,0
229,1.0,0
230,1.0,0
231,1.0,0
232,1.0,1
233,1.0,1
234,1.0,0
235,1.0,1
236,1.0,0
237,1.0,1
238,1.0,1
239,1.0,1
240,1.0,1
241,1.0,0
242,1.0,0
243,1.0,0
244,1.0,1
245,1.0,0
246,1.0,0
247,1.0,0
248,1.0,1
249,1.0,0
250,1.0,1
251,1.0,1
252,1.0,0
253,1.0,0
254,1.0,0
255,0.0,1
256,0.0,0
257,0.0,1
258,0.0,1
259,0.0,1
260,0.0,0
261,0.0,1
262,0.0,0
263,0.0,1
264,0.0,0
265,0.0,1
266,0.0,1
267,0.0,1
268,0.0,1
269,0.0,1
270,0.0,0
271,0.0,1
272,0.0,0
273,0.0,1
274,0.0,0
275,0.0,0
276,0.0,0
277,0.0,1
278,0.0,0
279,0.0,1
280,0.0,0
281,0.0,0
282,0.0,0
283,0.0,1
284,0.0,1
285,0.0,0
286,0.0,1
287,0.0,0
288,0.0,0
289,0.0,1
290,0.0,1
291,0.0,1
292,0.0,0
293,0.0,1
294,0.0,0
295,0.0,0
296,0.0,1
297,0.0,0
298,0.0,1
299,0.0,1
300,0.0,0
301,0.0,0
302,0.0,1
303,0.0,0
304,0.0,0
305,0.0,1
306,1.0,1
307,1.0,0
308,1.0,1
309,1.0,0
310,1.0,0
311,1.0,1
312,1.0,0
313,1.0,1
314,1.0,0
315,1.0,0
316,1.0,1
317,1.0,0
318,1.0,1
319,1.0,1
320,1.0,1
321,1.0,1
322,1.0,1
323,1.0,1
324,1.0,1
325,1.0,0
326,1.0,0
327,1.0,0
328,1.0,0
329,1.0,0
330,1.0,1
331,1.0,1
332,1.0,1
333,1.0,0
334,1.0,1
335,1.0,1
336,1.0,1
337,1.0,0
338,1.0,0
339,1.0,1
340,1.0,1
341,1.0,1
342,1.0,0
343,1.0,1
344,1.0,1
345,1.0,1
346,1.0,0
347,1.0,1
348,1.0,1
349,1.0,0
350,1.0,1
351,1.0,0
352,1.0,0
353,1.0,1
354,1.0,1
355,1.0,1
356,1.0,1
357,1.0,0
358,1.0,0
359,1.0,1
360,1.0,0
361,1.0,0
362,1.0,0
363,1.0,0
364,1.0,1
365,1.0,1
366,1.0,1
367,1.0,0
368,1.0,0
369,1.0,1
370,1.0,0
371,1.0,1
372,1.0,0
373,1.0,0
374,1.0,0
375,1.0,0
376,1.0,0
377,1.0,0
378,1.0,0
379,1.0,0
380,1.0,0
381,1.0,1
382,1.0,1
383,1.0,1
384,1.0,0
385,1.0,1
386,1.0,1
387,1.0,0
388,1.0,0
389,1.0,0
390,1.0,1
391,1.0,0
392,1.0,0
393,1.0,0
394,1.0,0
395,1.0,0
396,1.0,1
397,1.0,1
398,1.0,1
399,1.0,1
400,1.0,1
401,1.0,1
402,1.0,0
403,1.0,0
404,1.0,1
405,1.0,0
406,1.0,0
407,1.0,0
408,1.0,0
409,1.0,0
410,1.0,1
411,1.0,0
412,1.0,0
413,1.0,0
414,1.0,1
415,1.0,0
