,predictions,target
0,0.0,1
1,0.0,1
2,0.0,1
3,0.0,1
4,0.0,1
5,0.0,1
6,0.0,1
7,0.0,1
8,0.0,0
9,0.0,1
10,0.0,1
11,0.0,0
12,0.0,1
13,0.0,0
14,0.0,1
15,0.0,0
16,0.0,0
17,0.0,1
18,0.0,1
19,0.0,1
20,0.0,1
21,0.0,0
22,0.0,0
23,0.0,0
24,0.0,1
25,0.0,0
26,0.0,1
27,0.0,1
28,0.0,0
29,0.0,0
30,0.0,1
31,0.0,1
32,0.0,0
33,0.0,1
34,0.0,0
35,0.0,0
36,0.0,1
37,0.0,0
38,0.0,0
39,0.0,1
40,0.0,1
41,0.0,0
42,0.0,1
43,0.0,0
44,0.0,1
45,0.0,1
46,0.0,1
47,0.0,0
48,0.0,0
49,0.0,0
50,0.0,1
51,0.0,0
52,0.0,0
53,0.0,1
54,0.0,0
55,0.0,0
56,0.0,0
57,0.0,1
58,0.0,0
59,0.0,0
60,0.0,1
61,0.0,1
62,0.0,1
63,0.0,1
64,0.0,1
65,0.0,0
66,0.0,0
67,0.0,0
68,0.0,0
69,0.0,0
70,0.0,1
71,0.0,0
72,0.0,0
73,0.0,0
74,0.0,1
75,0.0,1
76,0.0,0
77,0.0,0
78,0.0,0
79,0.0,0
80,0.0,0
81,0.0,1
82,0.0,0
83,0.0,1
84,0.0,1
85,0.0,1
86,0.0,1
87,0.0,1
88,0.0,1
89,0.0,1
90,0.0,1
91,0.0,0
92,0.0,1
93,0.0,1
94,0.0,0
95,0.0,0
96,0.0,1
97,0.0,0
98,0.0,0
99,0.0,1
100,0.0,1
101,0.0,1
102,1.0,0
103,1.0,1
104,1.0,1
105,1.0,1
106,1.0,1
107,1.0,0
108,1.0,0
109,1.0,0
110,1.0,0
111,1.0,1
112,1.0,1
113,1.0,1
114,1.0,1
115,1.0,0
116,1.0,1
117,1.0,1
118,1.0,0
119,1.0,0
120,1.0,1
121,1.0,0
122,1.0,1
123,1.0,0
124,1.0,1
125,1.0,1
126,1.0,1
127,1.0,0
128,1.0,1
129,1.0,1
130,1.0,1
131,1.0,0
132,1.0,0
133,1.0,1
134,1.0,1
135,1.0,0
136,1.0,1
137,1.0,0
138,1.0,0
139,1.0,0
140,1.0,1
141,1.0,0
142,1.0,1
143,1.0,1
144,1.0,1
145,1.0,1
146,1.0,1
147,1.0,0
148,1.0,1
149,1.0,1
150,1.0,0
151,1.0,1
152,1.0,0
153,0.0,1
154,0.0,1
155,0.0,0
156,0.0,0
157,0.0,1
158,0.0,0
159,0.0,0
160,0.0,0
161,0.0,1
162,0.0,1
163,0.0,1
164,0.0,1
165,0.0,1
166,0.0,1
167,0.0,1
168,0.0,0
169,0.0,0
170,0.0,1
171,0.0,1
172,0.0,1
173,0.0,1
174,0.0,0
175,0.0,0
176,0.0,0
177,0.0,0
178,0.0,1
179,0.0,1
180,0.0,1
181,0.0,0
182,0.0,0
183,0.0,0
184,0.0,0
185,0.0,0
186,0.0,0
187,0.0,0
188,0.0,0
189,0.0,1
190,0.0,1
191,0.0,1
192,0.0,1
193,0.0,0
194,0.0,1
195,0.0,0
196,0.0,1
197,0.0,1
