,predictions,target
0,1.0,1
1,1.0,0
2,1.0,1
3,1.0,0
4,0.0,0
5,0.0,0
6,1.0,1
7,0.0,0
8,1.0,1
9,1.0,1
10,0.0,0
11,1.0,1
12,1.0,1
13,1.0,1
14,0.0,1
15,0.0,0
16,0.0,0
17,1.0,1
18,0.0,0
19,1.0,1
20,1.0,1
21,1.0,0
22,1.0,1
23,1.0,1
24,0.0,0
25,0.0,0
26,1.0,1
27,0.0,0
28,1.0,0
29,0.0,0
30,1.0,1
31,1.0,1
32,1.0,1
33,0.0,0
34,1.0,1
35,0.0,0
36,1.0,1
37,1.0,1
38,0.0,0
39,1.0,1
40,1.0,1
41,1.0,1
42,1.0,0
43,1.0,0
44,1.0,1
45,1.0,1
46,0.0,0
47,0.0,0
48,0.0,0
49,1.0,0
50,0.0,0
51,0.0,0
52,1.0,0
53,0.0,0
54,0.0,0
55,0.0,1
56,1.0,1
57,0.0,0
58,1.0,0
59,1.0,0
60,1.0,1
61,1.0,1
62,1.0,0
63,0.0,0
64,0.0,1
65,1.0,1
66,1.0,1
67,0.0,1
68,0.0,0
69,1.0,1
70,0.0,0
71,1.0,1
72,1.0,1
73,0.0,1
74,0.0,0
75,1.0,0
76,1.0,1
77,1.0,1
78,0.0,1
79,1.0,1
80,1.0,1
81,1.0,1
82,1.0,1
83,0.0,0
84,1.0,1
85,1.0,0
86,0.0,0
87,1.0,1
88,1.0,0
89,1.0,1
90,0.0,0
91,0.0,0
92,1.0,1
93,1.0,1
94,1.0,1
95,0.0,0
96,1.0,1
97,0.0,1
98,1.0,1
99,0.0,0
100,0.0,0
101,1.0,1
102,1.0,1
103,1.0,1
104,1.0,1
105,0.0,1
106,0.0,0
107,1.0,0
108,1.0,1
109,1.0,1
110,1.0,1
111,1.0,0
112,1.0,1
113,0.0,0
114,1.0,1
115,0.0,0
116,0.0,0
117,1.0,1
118,0.0,0
119,1.0,1
120,0.0,1
121,1.0,0
122,1.0,0
123,0.0,0
124,0.0,0
125,1.0,1
126,0.0,0
127,0.0,0
128,0.0,0
129,0.0,1
130,0.0,0
131,0.0,0
132,1.0,1
133,1.0,1
134,0.0,0
135,1.0,1
136,0.0,0
137,1.0,1
138,1.0,0
139,0.0,0
140,0.0,0
141,1.0,1
142,1.0,0
143,1.0,1
144,1.0,1
145,1.0,1
146,1.0,1
147,1.0,0
148,1.0,0
149,0.0,0
150,0.0,0
151,0.0,0
152,0.0,0
153,1.0,1
154,1.0,1
155,0.0,0
156,1.0,1
157,1.0,1
158,0.0,0
159,1.0,1
160,1.0,1
161,0.0,0
162,1.0,0
163,0.0,0
164,1.0,1
165,0.0,0
166,1.0,1
167,1.0,1
168,1.0,1
169,1.0,1
170,1.0,1
171,1.0,1
172,0.0,0
173,0.0,0
174,1.0,1
175,1.0,1
176,1.0,1
177,1.0,0
178,1.0,1
179,0.0,0
180,1.0,1
181,0.0,0
182,1.0,1
183,0.0,0
184,0.0,0
185,0.0,0
186,1.0,1
187,1.0,1
188,1.0,1
189,1.0,1
190,0.0,0
191,1.0,1
192,1.0,1
193,0.0,0
194,1.0,1
195,1.0,1
196,1.0,1
197,0.0,0
198,1.0,0
199,1.0,1
200,0.0,0
201,0.0,0
202,0.0,1
203,1.0,0
204,1.0,1
205,0.0,1
206,0.0,0
207,0.0,0
208,1.0,1
209,1.0,0
210,0.0,0
211,1.0,1
212,1.0,1
213,1.0,1
214,0.0,1
215,1.0,0
216,0.0,0
217,0.0,0
218,1.0,1
219,1.0,0
220,0.0,0
221,1.0,1
222,0.0,1
223,1.0,1
224,0.0,0
225,0.0,0
226,1.0,0
227,1.0,1
228,1.0,0
229,1.0,1
230,0.0,1
231,0.0,0
232,1.0,0
233,1.0,1
234,1.0,1
235,1.0,1
236,1.0,0
237,1.0,1
238,1.0,1
239,1.0,1
240,0.0,0
241,1.0,0
242,1.0,1
243,0.0,0
244,1.0,0
245,1.0,0
246,1.0,0
247,1.0,0
248,0.0,0
249,1.0,1
250,0.0,0
251,0.0,0
252,0.0,0
253,1.0,0
254,0.0,0
255,1.0,0
256,1.0,1
257,0.0,0
258,1.0,1
259,1.0,0
260,1.0,1
261,1.0,1
262,1.0,1
263,0.0,0
264,1.0,1
265,0.0,0
266,1.0,1
267,0.0,1
268,1.0,0
269,0.0,1
270,1.0,1
271,1.0,1
272,1.0,1
273,0.0,1
274,0.0,0
275,0.0,0
276,1.0,1
277,1.0,0
278,1.0,1
279,1.0,1
280,1.0,0
281,0.0,1
282,1.0,1
283,0.0,0
284,0.0,0
285,1.0,1
286,0.0,0
287,1.0,1
288,0.0,0
289,1.0,1
290,0.0,0
291,0.0,0
292,0.0,0
293,1.0,1
294,1.0,1
295,0.0,0
296,0.0,0
297,0.0,0
298,1.0,1
299,0.0,0
300,0.0,0
301,1.0,1
302,1.0,1
303,0.0,0
304,1.0,0
305,0.0,0
306,0.0,1
307,1.0,1
308,1.0,0
309,0.0,0
310,0.0,0
311,0.0,0
312,1.0,0
313,0.0,0
314,0.0,1
315,0.0,0
316,0.0,0
317,0.0,0
318,1.0,1
319,1.0,1
320,0.0,0
321,1.0,1
322,1.0,1
323,1.0,1
324,1.0,1
325,1.0,1
326,0.0,0
327,1.0,1
328,1.0,0
329,1.0,1
330,0.0,0
331,1.0,1
332,1.0,1
333,0.0,0
334,0.0,0
335,1.0,1
336,0.0,0
337,1.0,1
338,1.0,1
339,1.0,1
340,0.0,1
341,0.0,0
342,0.0,0
343,0.0,0
344,0.0,0
345,0.0,0
346,1.0,1
347,1.0,1
348,0.0,0
349,1.0,1
350,1.0,1
351,1.0,0
352,0.0,1
353,1.0,0
354,1.0,1
355,0.0,0
356,0.0,0
357,1.0,1
358,0.0,0
359,1.0,1
360,0.0,1
361,1.0,1
362,0.0,1
363,1.0,1
364,0.0,0
365,1.0,1
366,0.0,0
367,0.0,0
368,1.0,1
369,1.0,1
370,1.0,1
371,1.0,1
372,0.0,0
373,1.0,1
374,1.0,1
375,0.0,0
376,1.0,1
377,1.0,1
378,1.0,1
379,0.0,0
380,0.0,0
381,0.0,0
382,0.0,0
383,0.0,0
384,0.0,1
385,1.0,1
386,0.0,0
387,0.0,0
388,1.0,1
389,0.0,0
390,0.0,0
391,1.0,1
392,1.0,1
393,0.0,0
394,0.0,0
395,1.0,1
396,0.0,0
397,0.0,0
398,1.0,1
399,1.0,1
400,1.0,1
401,0.0,0
402,1.0,1
403,1.0,1
404,0.0,1
405,1.0,1
406,1.0,1
407,0.0,0
408,1.0,1
409,0.0,0
410,0.0,0
411,1.0,1
412,1.0,1
413,0.0,0
414,0.0,0
415,0.0,0
416,0.0,0
417,1.0,1
418,1.0,1
419,0.0,0
420,1.0,0
421,1.0,1
422,1.0,1
423,1.0,1
424,0.0,0
425,0.0,0
426,0.0,0
427,1.0,1
428,1.0,0
429,1.0,1
430,1.0,1
431,1.0,1
432,1.0,1
433,0.0,0
434,1.0,1
435,1.0,1
436,1.0,0
437,1.0,0
438,0.0,0
439,1.0,1
440,1.0,1
441,1.0,1
442,1.0,0
443,1.0,1
444,1.0,1
445,1.0,1
446,1.0,1
447,0.0,0
448,1.0,1
449,1.0,1
450,0.0,1
451,1.0,0
452,0.0,0
453,1.0,1
454,0.0,0
455,0.0,0
456,0.0,0
457,1.0,1
458,1.0,1
459,1.0,1
460,1.0,1
461,1.0,1
462,0.0,0
463,1.0,0
464,0.0,0
465,1.0,0
466,1.0,1
467,1.0,1
468,1.0,1
469,1.0,0
470,1.0,1
471,1.0,0
472,1.0,1
473,1.0,1
474,0.0,0
475,0.0,0
476,1.0,1
477,1.0,1
478,1.0,0
479,1.0,1
480,1.0,1
481,1.0,1
482,0.0,0
483,1.0,0
484,1.0,1
485,1.0,1
486,0.0,0
487,1.0,1
488,1.0,1
489,0.0,0
490,1.0,1
491,0.0,0
492,0.0,0
493,1.0,1
494,1.0,0
495,0.0,0
496,0.0,0
497,0.0,1
498,1.0,1
499,0.0,0
500,1.0,1
501,1.0,1
502,1.0,0
503,1.0,1
504,0.0,1
505,0.0,0
506,0.0,0
507,0.0,0
508,1.0,0
509,1.0,1
510,1.0,1
511,1.0,0
512,1.0,0
513,1.0,1
514,1.0,1
515,0.0,0
516,1.0,0
517,1.0,1
518,1.0,1
519,1.0,1
520,0.0,0
521,1.0,1
522,0.0,0
523,1.0,1
524,0.0,0
525,1.0,1
526,0.0,0
527,0.0,1
528,1.0,0
529,0.0,0
530,0.0,0
531,1.0,1
532,0.0,0
533,0.0,0
534,0.0,0
535,0.0,0
536,0.0,0
537,1.0,1
538,1.0,1
539,0.0,0
540,1.0,0
541,1.0,0
542,1.0,1
543,1.0,1
544,1.0,0
545,0.0,0
546,0.0,0
547,1.0,1
548,1.0,1
549,1.0,1
550,0.0,0
551,0.0,0
552,0.0,0
553,1.0,1
554,1.0,1
555,0.0,0
556,1.0,0
557,0.0,0
558,0.0,0
559,1.0,1
560,1.0,1
561,0.0,0
562,0.0,0
563,1.0,1
564,0.0,0
565,1.0,1
566,1.0,1
567,1.0,0
568,1.0,1
569,1.0,1
570,1.0,1
571,1.0,1
572,1.0,1
573,1.0,1
574,1.0,1
575,1.0,1
576,1.0,1
577,0.0,1
578,0.0,0
579,1.0,0
580,0.0,0
581,0.0,1
582,0.0,0
583,0.0,0
584,1.0,1
585,1.0,0
586,0.0,0
587,1.0,0
588,1.0,1
589,1.0,1
590,1.0,1
591,0.0,0
592,0.0,0
593,1.0,0
594,1.0,1
595,1.0,1
596,0.0,0
597,1.0,1
598,1.0,1
599,1.0,1
600,0.0,0
601,1.0,1
602,0.0,1
603,1.0,1
604,0.0,0
605,0.0,0
606,1.0,1
607,0.0,0
608,1.0,1
609,1.0,1
610,1.0,1
611,1.0,1
612,1.0,1
613,1.0,1
614,1.0,1
615,0.0,0
616,1.0,1
617,1.0,0
618,0.0,0
619,1.0,0
620,0.0,0
621,0.0,0
622,0.0,0
623,0.0,0
624,1.0,1
625,0.0,0
626,1.0,1
627,1.0,1
628,1.0,1
629,1.0,0
630,0.0,0
631,0.0,0
632,0.0,0
633,0.0,0
634,1.0,1
635,0.0,0
636,0.0,0
637,1.0,1
638,1.0,1
639,1.0,1
640,0.0,0
641,0.0,0
642,1.0,1
643,0.0,0
644,0.0,0
645,0.0,0
646,1.0,1
647,1.0,1
648,1.0,1
649,0.0,0
650,0.0,0
651,0.0,1
652,0.0,0
653,1.0,1
654,1.0,1
655,1.0,1
656,1.0,1
657,1.0,1
658,0.0,1
659,1.0,1
660,1.0,1
661,0.0,0
662,1.0,0
663,1.0,1
664,1.0,0
665,1.0,1
666,1.0,1
667,1.0,1
668,1.0,0
669,0.0,0
670,1.0,1
671,0.0,0
672,0.0,0
673,0.0,0
674,1.0,1
675,1.0,1
676,0.0,0
677,0.0,0
678,0.0,0
679,1.0,0
680,1.0,1
681,1.0,0
682,1.0,1
683,1.0,1
684,1.0,1
685,1.0,0
686,1.0,1
687,0.0,0
688,1.0,1
689,1.0,1
690,1.0,0
691,0.0,0
692,0.0,0
693,1.0,1
694,0.0,0
695,1.0,1
696,0.0,0
697,0.0,0
698,1.0,1
699,0.0,0
700,1.0,1
701,1.0,1
702,1.0,1
703,1.0,1
704,1.0,1
705,1.0,1
706,0.0,0
707,0.0,0
708,1.0,1
709,1.0,1
710,1.0,1
711,1.0,1
712,1.0,1
713,1.0,1
714,1.0,0
715,1.0,1
716,1.0,0
717,1.0,1
718,1.0,0
719,1.0,1
720,1.0,1
721,1.0,0
722,1.0,1
723,1.0,1
724,1.0,1
725,0.0,0
726,0.0,1
727,0.0,0
728,1.0,0
729,1.0,1
730,1.0,1
731,0.0,0
732,1.0,1
733,1.0,1
734,0.0,0
735,0.0,0
736,0.0,1
737,0.0,1
738,1.0,1
739,0.0,0
740,0.0,0
741,1.0,1
742,1.0,0
743,1.0,1
744,1.0,0
745,0.0,0
746,1.0,0
747,0.0,0
748,1.0,1
749,1.0,1
750,0.0,0
751,0.0,0
752,0.0,0
753,1.0,1
754,0.0,0
755,0.0,0
756,1.0,1
757,1.0,1
758,0.0,0
759,0.0,0
760,1.0,1
761,1.0,1
762,0.0,0
763,1.0,1
764,1.0,1
765,1.0,1
766,0.0,0
767,0.0,1
768,1.0,0
769,1.0,1
770,1.0,1
771,1.0,0
772,1.0,0
773,1.0,1
774,0.0,0
775,1.0,1
776,1.0,1
777,1.0,1
778,1.0,1
779,1.0,1
780,0.0,0
781,1.0,0
782,0.0,0
783,0.0,0
784,0.0,0
785,0.0,0
786,0.0,0
787,1.0,1
788,0.0,0
789,1.0,1
790,0.0,0
791,1.0,1
792,1.0,1
793,1.0,1
794,1.0,1
795,1.0,1
796,0.0,0
797,1.0,1
798,0.0,1
799,1.0,1
800,0.0,0
801,0.0,1
802,1.0,0
803,0.0,0
804,1.0,1
805,0.0,0
806,1.0,1
807,1.0,0
808,0.0,0
809,1.0,1
810,1.0,1
811,1.0,1
812,1.0,1
813,0.0,0
814,0.0,0
815,0.0,0
816,0.0,0
817,0.0,0
818,1.0,1
819,1.0,0
820,1.0,1
821,1.0,0
822,0.0,0
823,1.0,0
824,0.0,0
825,0.0,0
826,1.0,1
827,1.0,1
828,1.0,1
829,1.0,1
830,1.0,1
831,0.0,0
832,1.0,1
833,1.0,1
834,1.0,1
835,0.0,0
836,1.0,1
837,0.0,0
838,0.0,0
839,0.0,0
840,1.0,1
841,1.0,1
842,1.0,1
843,1.0,1
844,0.0,0
845,1.0,1
846,1.0,1
847,0.0,1
