,predictions,target
0,1.0,1
1,0.0,0
2,0.0,0
3,1.0,0
4,1.0,0
5,1.0,0
6,0.0,0
7,1.0,1
8,0.0,0
9,0.0,0
10,0.0,0
11,1.0,1
12,0.0,0
13,0.0,0
14,1.0,0
15,1.0,1
16,1.0,1
17,0.0,0
18,0.0,0
19,0.0,0
20,1.0,1
21,1.0,1
22,0.0,0
23,0.0,0
24,0.0,0
25,0.0,0
26,0.0,0
27,1.0,1
28,1.0,1
29,0.0,0
30,1.0,1
31,1.0,1
32,1.0,1
33,0.0,0
34,1.0,1
35,0.0,0
36,0.0,1
37,0.0,1
38,1.0,1
39,0.0,1
40,1.0,0
41,0.0,0
42,0.0,1
43,1.0,0
44,0.0,0
45,0.0,0
46,0.0,0
47,0.0,0
48,1.0,1
49,1.0,1
50,1.0,0
51,0.0,0
52,1.0,1
53,1.0,1
54,1.0,1
55,0.0,1
56,0.0,0
57,1.0,1
58,1.0,1
59,0.0,1
60,0.0,1
61,0.0,0
62,0.0,0
63,0.0,1
64,0.0,1
65,0.0,0
66,0.0,0
67,0.0,1
68,0.0,1
69,0.0,1
70,0.0,0
71,1.0,1
72,0.0,0
73,0.0,1
74,1.0,1
75,0.0,0
76,0.0,0
77,1.0,1
78,1.0,1
79,0.0,0
80,1.0,1
81,1.0,1
82,0.0,1
83,0.0,1
84,1.0,1
85,0.0,1
86,1.0,1
87,0.0,0
88,0.0,0
89,0.0,0
90,0.0,1
91,0.0,0
92,0.0,0
93,0.0,0
94,0.0,0
95,0.0,1
96,0.0,1
97,0.0,1
98,0.0,1
99,0.0,1
100,1.0,1
101,0.0,0
102,0.0,0
103,0.0,0
104,1.0,1
105,0.0,0
106,1.0,1
107,0.0,0
108,0.0,0
109,0.0,0
110,0.0,0
111,0.0,0
112,1.0,1
113,1.0,1
114,0.0,0
115,1.0,1
116,1.0,1
117,0.0,0
118,0.0,0
119,1.0,0
120,1.0,1
121,0.0,1
122,0.0,0
123,1.0,0
124,0.0,0
125,1.0,1
126,1.0,1
127,1.0,1
128,0.0,0
129,0.0,1
130,0.0,0
131,1.0,1
132,0.0,0
133,1.0,1
134,0.0,0
135,0.0,0
136,0.0,0
137,0.0,0
138,0.0,0
139,1.0,1
140,0.0,0
141,1.0,0
142,0.0,0
143,0.0,0
144,1.0,1
145,1.0,1
146,1.0,0
147,1.0,1
148,0.0,0
149,1.0,0
150,0.0,0
151,0.0,0
152,0.0,1
153,0.0,0
154,0.0,0
155,0.0,0
156,1.0,0
157,0.0,0
158,1.0,1
159,1.0,1
160,0.0,0
161,1.0,1
162,1.0,1
163,0.0,0
164,0.0,0
165,1.0,1
166,1.0,1
167,0.0,0
168,0.0,0
169,0.0,0
170,1.0,1
171,1.0,0
172,0.0,0
173,1.0,1
174,1.0,0
175,0.0,0
176,0.0,1
177,1.0,1
178,0.0,0
179,0.0,0
180,1.0,1
181,1.0,1
182,0.0,0
183,0.0,1
184,1.0,1
185,1.0,1
186,1.0,0
187,0.0,0
188,1.0,0
189,0.0,0
190,1.0,0
191,0.0,0
192,0.0,0
193,1.0,0
194,0.0,0
195,1.0,1
196,1.0,1
197,0.0,0
198,0.0,0
199,0.0,0
200,1.0,1
201,1.0,0
202,1.0,1
203,1.0,1
204,0.0,0
205,1.0,1
