,predictions,target
0,1.0,0
1,1.0,1
2,0.0,0
3,0.0,0
4,1.0,0
5,0.0,0
6,0.0,0
7,1.0,1
8,1.0,1
9,1.0,1
10,0.0,0
11,0.0,1
12,1.0,1
13,1.0,1
14,1.0,1
15,1.0,1
16,0.0,0
17,1.0,1
18,0.0,0
19,0.0,1
20,0.0,0
21,0.0,1
22,0.0,0
23,0.0,1
24,0.0,0
25,0.0,0
26,0.0,0
27,0.0,0
28,0.0,1
29,0.0,1
30,0.0,1
31,1.0,1
32,1.0,0
33,0.0,0
34,1.0,1
35,1.0,1
36,0.0,1
37,0.0,0
38,0.0,1
39,0.0,1
40,0.0,1
41,0.0,1
42,0.0,0
43,0.0,1
44,0.0,1
45,0.0,1
46,0.0,1
47,0.0,0
48,0.0,1
49,0.0,1
50,0.0,1
51,0.0,1
52,0.0,1
53,0.0,1
54,0.0,0
55,0.0,0
56,0.0,1
57,0.0,1
58,0.0,0
59,1.0,1
60,0.0,1
61,0.0,0
62,0.0,1
63,0.0,1
64,0.0,0
65,1.0,1
66,1.0,0
67,1.0,0
68,0.0,0
69,1.0,0
70,1.0,1
71,0.0,0
72,1.0,1
73,0.0,0
74,1.0,1
75,0.0,0
76,1.0,1
77,1.0,0
78,0.0,0
79,1.0,1
80,1.0,0
81,1.0,1
82,1.0,0
83,1.0,1
84,0.0,0
85,0.0,0
86,0.0,0
87,0.0,0
88,1.0,0
89,0.0,0
90,0.0,0
91,1.0,1
92,0.0,0
93,1.0,1
94,0.0,0
95,0.0,0
96,0.0,0
97,0.0,0
98,0.0,0
99,1.0,1
100,0.0,0
101,0.0,0
102,0.0,0
103,0.0,0
104,1.0,0
105,0.0,0
106,0.0,0
107,0.0,0
108,1.0,1
109,0.0,0
110,0.0,0
111,1.0,1
112,1.0,1
113,0.0,0
114,1.0,1
115,0.0,1
116,1.0,1
117,1.0,1
118,1.0,1
119,1.0,1
120,0.0,1
121,0.0,0
122,1.0,1
123,1.0,1
124,0.0,0
125,1.0,0
126,1.0,1
127,0.0,0
128,0.0,1
129,0.0,1
130,0.0,1
131,0.0,0
132,0.0,1
133,0.0,0
134,0.0,0
135,0.0,1
136,1.0,1
137,0.0,0
138,0.0,0
139,0.0,0
140,0.0,1
141,1.0,1
142,0.0,1
143,0.0,0
144,1.0,1
145,0.0,1
146,0.0,0
147,0.0,1
148,1.0,0
149,0.0,0
150,1.0,0
151,0.0,1
152,0.0,0
153,1.0,1
154,0.0,0
155,0.0,0
156,0.0,1
157,0.0,0
158,1.0,1
159,0.0,0
160,0.0,0
161,0.0,0
162,0.0,1
163,1.0,0
164,1.0,1
165,1.0,1
166,0.0,1
167,1.0,1
168,0.0,1
169,0.0,0
170,0.0,0
171,0.0,0
172,1.0,0
173,0.0,1
174,0.0,1
175,0.0,0
176,1.0,1
177,0.0,1
178,1.0,0
179,0.0,1
