,predictions,target
0,0.0,0
1,0.0,1
2,0.0,0
3,0.0,1
4,0.0,0
5,0.0,0
6,0.0,0
7,0.0,0
8,0.0,0
9,0.0,1
10,0.0,1
11,0.0,0
12,0.0,0
13,0.0,1
14,0.0,1
15,0.0,1
16,0.0,0
17,0.0,1
18,0.0,0
19,0.0,0
20,0.0,1
21,0.0,0
22,0.0,0
23,0.0,0
24,0.0,0
25,0.0,1
26,0.0,0
27,0.0,1
28,0.0,0
29,0.0,0
30,0.0,1
31,0.0,0
32,0.0,0
33,0.0,0
34,0.0,0
35,0.0,0
36,0.0,1
37,0.0,1
38,0.0,1
39,0.0,1
40,0.0,1
41,0.0,0
42,0.0,0
43,0.0,1
44,0.0,1
45,0.0,0
46,0.0,0
47,0.0,1
48,0.0,0
49,0.0,1
50,0.0,1
51,0.0,1
52,0.0,0
53,0.0,1
54,0.0,1
55,0.0,0
56,0.0,0
57,0.0,0
58,0.0,0
59,0.0,1
60,0.0,0
61,0.0,0
62,0.0,0
63,0.0,0
64,0.0,1
65,0.0,0
66,0.0,0
67,0.0,0
68,0.0,0
69,0.0,1
70,0.0,0
71,0.0,0
72,0.0,0
73,0.0,1
74,0.0,0
75,0.0,0
76,0.0,1
77,0.0,0
78,0.0,0
79,0.0,1
80,0.0,0
81,0.0,0
82,0.0,0
83,0.0,1
84,0.0,0
85,0.0,0
86,0.0,0
87,0.0,0
88,0.0,0
89,0.0,0
90,0.0,1
91,0.0,1
92,0.0,0
93,0.0,0
94,0.0,1
95,0.0,0
96,0.0,0
97,0.0,0
98,0.0,1
99,0.0,1
100,0.0,1
101,0.0,0
102,1.0,1
103,1.0,1
104,1.0,1
105,1.0,0
106,1.0,0
107,1.0,0
108,1.0,0
109,1.0,0
110,1.0,1
111,1.0,1
112,1.0,1
113,1.0,0
114,1.0,1
115,1.0,1
116,1.0,0
117,1.0,1
118,1.0,0
119,1.0,0
120,1.0,1
121,1.0,1
122,1.0,0
123,1.0,1
124,1.0,0
125,1.0,0
126,1.0,1
127,1.0,1
128,1.0,1
129,1.0,0
130,1.0,0
131,1.0,0
132,1.0,1
133,1.0,0
134,1.0,1
135,1.0,1
136,1.0,0
137,1.0,0
138,1.0,0
139,1.0,1
140,1.0,1
141,1.0,0
142,1.0,0
143,1.0,1
144,1.0,1
145,1.0,0
146,1.0,0
147,1.0,0
148,1.0,0
149,1.0,0
150,1.0,1
151,1.0,0
152,1.0,1
153,1.0,1
154,1.0,0
155,1.0,0
156,1.0,0
157,1.0,0
158,1.0,1
159,1.0,0
160,1.0,1
161,1.0,0
162,1.0,0
163,1.0,1
164,1.0,0
165,1.0,1
166,1.0,0
167,1.0,0
168,1.0,0
169,1.0,1
170,1.0,1
171,1.0,1
172,1.0,1
173,1.0,1
174,1.0,1
175,1.0,1
176,1.0,0
177,1.0,0
178,1.0,1
179,1.0,1
180,1.0,0
181,1.0,1
182,1.0,0
183,1.0,1
184,1.0,1
185,1.0,0
186,1.0,0
187,1.0,1
188,1.0,1
189,1.0,0
190,1.0,1
191,1.0,0
192,1.0,0
193,1.0,1
194,1.0,1
195,1.0,0
196,1.0,1
197,1.0,0
198,1.0,0
199,1.0,1
200,1.0,1
201,1.0,1
202,1.0,0
203,1.0,1
204,0.0,0
205,0.0,0
206,0.0,1
207,0.0,1
208,0.0,1
209,0.0,1
210,0.0,1
211,0.0,1
212,0.0,0
213,0.0,1
214,0.0,1
215,0.0,0
216,0.0,0
217,0.0,1
218,0.0,1
219,0.0,1
220,0.0,0
221,0.0,1
222,0.0,0
223,0.0,1
224,0.0,0
225,0.0,0
226,0.0,0
227,0.0,1
228,0.0,1
229,0.0,0
230,0.0,0
231,0.0,0
232,0.0,0
233,0.0,1
234,0.0,1
235,0.0,1
236,0.0,1
237,0.0,1
238,0.0,0
