,predictions,target
0,0.0,0
1,0.0,1
2,0.0,0
3,0.0,0
4,0.0,0
5,0.0,1
6,0.0,0
7,0.0,1
8,1.0,1
9,1.0,1
10,1.0,1
11,1.0,1
12,0.0,0
13,1.0,1
14,0.0,0
15,1.0,1
16,0.0,1
17,1.0,0
18,0.0,1
19,0.0,0
20,1.0,1
21,0.0,0
22,1.0,0
23,1.0,1
24,0.0,0
25,0.0,1
26,0.0,1
27,1.0,0
28,0.0,0
29,1.0,0
30,0.0,1
31,0.0,1
32,0.0,0
33,0.0,0
34,1.0,0
35,1.0,1
36,1.0,1
37,0.0,0
38,1.0,0
39,0.0,0
40,1.0,1
41,1.0,1
42,1.0,0
43,0.0,0
44,0.0,0
45,0.0,0
46,1.0,1
47,0.0,0
48,0.0,1
49,1.0,0
50,1.0,0
51,0.0,1
52,0.0,0
53,1.0,1
54,0.0,0
55,1.0,1
56,0.0,0
57,0.0,1
58,0.0,0
59,1.0,1
60,0.0,1
61,0.0,0
62,0.0,1
63,1.0,1
64,1.0,0
65,1.0,0
66,0.0,0
67,0.0,0
68,1.0,0
69,0.0,0
70,1.0,0
71,0.0,0
72,0.0,0
73,0.0,1
74,0.0,0
75,0.0,0
76,1.0,0
77,0.0,0
78,1.0,1
79,0.0,0
80,1.0,0
81,0.0,1
82,1.0,0
83,0.0,0
84,1.0,1
85,0.0,0
86,1.0,1
87,0.0,0
88,1.0,1
89,0.0,0
90,1.0,1
91,0.0,0
92,0.0,0
93,0.0,1
94,0.0,1
95,1.0,1
96,0.0,1
97,1.0,1
98,1.0,1
99,0.0,0
100,0.0,0
101,0.0,0
102,1.0,1
103,0.0,0
104,1.0,1
105,1.0,1
106,0.0,1
107,1.0,1
108,0.0,0
109,0.0,0
110,0.0,0
111,1.0,1
112,1.0,1
113,0.0,1
114,1.0,1
115,1.0,1
116,1.0,0
117,1.0,1
118,1.0,0
119,1.0,1
120,1.0,1
121,1.0,1
122,0.0,1
123,1.0,1
124,0.0,0
125,0.0,0
126,1.0,1
127,0.0,0
128,1.0,1
129,0.0,0
130,0.0,1
131,1.0,1
132,0.0,1
133,1.0,1
134,0.0,0
135,0.0,0
136,1.0,1
137,0.0,0
138,1.0,0
139,1.0,1
140,1.0,1
141,1.0,1
142,0.0,1
143,0.0,0
144,0.0,0
145,1.0,0
146,0.0,0
147,0.0,0
148,0.0,0
149,0.0,0
150,0.0,1
151,1.0,1
152,1.0,0
153,0.0,0
154,1.0,1
155,0.0,0
156,0.0,0
157,1.0,1
158,1.0,0
159,0.0,0
160,0.0,0
161,0.0,0
162,1.0,1
163,0.0,0
164,0.0,1
165,1.0,0
166,0.0,1
167,1.0,1
168,1.0,1
169,1.0,0
170,1.0,1
171,1.0,0
172,1.0,1
173,0.0,1
174,1.0,1
175,0.0,0
176,1.0,0
177,1.0,0
178,0.0,0
179,1.0,1
180,0.0,1
181,1.0,0
182,0.0,1
183,1.0,1
184,1.0,1
185,1.0,1
186,1.0,0
187,1.0,1
188,1.0,1
189,0.0,0
190,1.0,1
191,1.0,0
192,1.0,0
193,1.0,1
194,0.0,1
195,1.0,1
196,1.0,0
197,1.0,1
198,0.0,0
199,0.0,0
200,1.0,0
201,0.0,0
202,1.0,1
203,0.0,0
204,0.0,0
205,0.0,1
206,0.0,1
207,0.0,1
208,0.0,0
209,0.0,1
210,1.0,1
211,1.0,0
212,1.0,1
213,1.0,1
214,1.0,0
215,0.0,0
216,1.0,1
217,1.0,1
218,0.0,0
219,0.0,1
220,0.0,0
221,0.0,0
222,0.0,0
223,0.0,0
224,0.0,0
225,0.0,0
226,0.0,1
227,1.0,1
228,1.0,1
229,1.0,0
230,1.0,1
231,1.0,1
232,1.0,1
233,1.0,1
234,1.0,1
235,0.0,1
236,1.0,1
237,0.0,1
238,1.0,0
