,predictions,target
0,0.0,1
1,0.0,0
2,0.0,0
3,0.0,0
4,0.0,1
5,0.0,0
6,0.0,0
7,0.0,1
8,0.0,0
9,0.0,0
10,0.0,1
11,0.0,1
12,0.0,1
13,0.0,1
14,0.0,0
15,0.0,1
16,0.0,1
17,0.0,1
18,0.0,0
19,0.0,1
20,0.0,0
21,0.0,0
22,0.0,0
23,0.0,1
24,0.0,1
25,0.0,1
26,0.0,0
27,0.0,0
28,0.0,0
29,0.0,0
30,0.0,1
31,0.0,0
32,0.0,1
33,0.0,1
34,0.0,0
35,0.0,1
36,0.0,0
37,0.0,1
38,0.0,1
39,0.0,1
40,0.0,1
41,0.0,1
42,0.0,1
43,0.0,1
44,0.0,1
45,0.0,0
46,0.0,0
47,0.0,1
48,0.0,1
49,0.0,1
50,0.0,1
51,0.0,1
52,0.0,0
53,0.0,1
54,0.0,1
55,0.0,1
56,0.0,0
57,0.0,1
58,0.0,1
59,0.0,1
60,0.0,1
61,0.0,1
62,0.0,0
63,0.0,0
64,0.0,1
65,0.0,0
66,0.0,0
67,0.0,1
68,0.0,0
69,0.0,1
70,0.0,0
71,0.0,1
72,0.0,0
73,0.0,0
74,0.0,0
75,0.0,0
76,0.0,1
77,0.0,0
78,0.0,0
79,0.0,0
80,0.0,1
81,0.0,1
82,0.0,0
83,0.0,0
84,0.0,1
85,0.0,0
86,0.0,0
87,0.0,0
88,0.0,0
89,0.0,1
90,0.0,0
91,0.0,1
92,0.0,0
93,0.0,0
94,0.0,0
95,0.0,1
96,0.0,0
97,0.0,1
98,0.0,1
99,0.0,0
100,0.0,1
101,0.0,1
102,1.0,1
103,1.0,0
104,1.0,1
105,1.0,0
106,1.0,0
107,1.0,1
108,1.0,0
109,1.0,0
110,1.0,1
111,1.0,1
112,1.0,0
113,1.0,1
114,1.0,1
115,1.0,1
116,1.0,1
117,1.0,0
118,1.0,0
119,1.0,0
120,1.0,1
121,1.0,1
122,1.0,0
123,1.0,0
124,1.0,1
125,1.0,0
126,1.0,1
127,1.0,1
128,1.0,1
129,1.0,1
130,1.0,0
131,1.0,1
132,1.0,0
133,1.0,1
134,1.0,0
135,1.0,0
136,1.0,1
137,1.0,1
138,1.0,0
139,1.0,1
140,1.0,0
141,1.0,1
142,1.0,0
143,1.0,1
144,1.0,0
145,1.0,1
146,1.0,0
147,1.0,0
148,1.0,1
149,1.0,1
150,1.0,0
151,1.0,0
152,1.0,1
153,0.0,1
154,0.0,1
155,0.0,1
156,0.0,0
157,0.0,0
158,0.0,0
159,0.0,1
160,0.0,0
161,0.0,1
162,0.0,0
163,0.0,0
164,0.0,1
165,0.0,1
166,0.0,1
167,0.0,1
168,0.0,1
169,0.0,1
170,0.0,1
171,0.0,1
172,0.0,0
173,0.0,0
174,0.0,1
175,0.0,1
176,0.0,1
177,0.0,0
178,0.0,1
179,0.0,0
180,0.0,0
181,0.0,0
182,0.0,0
183,0.0,1
