,predictions,target
0,1.0,1
1,0.0,1
2,0.0,0
3,1.0,1
4,1.0,1
5,0.0,0
6,0.0,1
7,0.0,0
8,1.0,0
9,1.0,1
10,0.0,0
11,0.0,0
12,0.0,0
13,1.0,1
14,1.0,1
15,1.0,1
16,0.0,1
17,1.0,1
18,0.0,1
19,0.0,0
20,1.0,1
21,1.0,1
22,1.0,1
23,1.0,1
24,0.0,0
25,0.0,0
26,0.0,0
27,0.0,1
28,1.0,1
29,0.0,1
30,1.0,1
31,0.0,1
32,0.0,0
33,0.0,1
34,0.0,0
35,0.0,0
36,0.0,0
37,1.0,0
38,1.0,1
39,1.0,1
40,0.0,1
41,1.0,1
42,0.0,0
43,0.0,0
44,0.0,1
45,0.0,0
46,1.0,1
47,0.0,0
48,0.0,0
49,0.0,0
50,1.0,1
51,1.0,1
52,1.0,0
53,0.0,1
54,0.0,1
55,1.0,1
56,1.0,1
57,0.0,0
58,0.0,1
59,0.0,0
60,0.0,0
61,0.0,0
62,0.0,0
63,0.0,0
64,0.0,0
65,1.0,1
66,1.0,1
67,0.0,1
68,1.0,1
69,0.0,1
70,0.0,0
71,1.0,1
72,1.0,1
73,0.0,0
74,1.0,1
75,1.0,1
76,0.0,1
77,0.0,0
78,0.0,0
79,1.0,1
80,1.0,1
81,0.0,1
82,0.0,0
83,0.0,0
84,0.0,1
85,0.0,0
86,0.0,0
87,1.0,0
88,1.0,1
89,1.0,0
90,0.0,0
91,1.0,1
92,1.0,1
93,0.0,0
94,0.0,0
95,1.0,1
96,0.0,0
97,0.0,0
98,0.0,0
99,1.0,1
100,0.0,0
101,1.0,1
102,1.0,0
103,0.0,1
104,1.0,1
105,0.0,0
106,0.0,0
107,0.0,0
108,0.0,0
109,0.0,0
110,1.0,1
111,1.0,1
112,0.0,1
113,1.0,1
114,0.0,0
115,0.0,0
116,1.0,1
117,0.0,0
118,1.0,1
119,0.0,1
120,0.0,1
121,1.0,1
122,1.0,1
123,1.0,1
124,1.0,1
125,1.0,1
126,0.0,1
127,1.0,1
128,1.0,1
129,1.0,1
130,0.0,0
131,0.0,0
132,1.0,1
133,0.0,1
134,1.0,1
135,0.0,1
136,1.0,1
137,0.0,1
138,1.0,1
139,0.0,0
140,0.0,1
141,0.0,0
142,0.0,0
143,0.0,0
144,0.0,0
145,0.0,0
146,1.0,1
147,1.0,1
148,0.0,0
149,0.0,0
150,0.0,0
151,0.0,0
152,0.0,0
153,0.0,0
154,1.0,1
155,1.0,1
156,1.0,0
157,0.0,0
158,1.0,1
159,0.0,0
160,0.0,0
161,1.0,1
162,0.0,0
163,0.0,1
164,1.0,1
165,0.0,0
166,0.0,1
167,1.0,1
168,0.0,0
169,0.0,0
170,0.0,0
171,0.0,0
172,0.0,1
173,0.0,0
174,1.0,1
175,0.0,0
176,0.0,0
177,0.0,0
178,0.0,1
179,1.0,1
180,0.0,0
181,1.0,1
182,1.0,1
183,1.0,1
184,0.0,0
185,0.0,0
186,1.0,1
187,1.0,1
188,0.0,0
189,1.0,1
190,1.0,1
191,1.0,1
192,0.0,1
193,0.0,0
194,1.0,1
195,0.0,1
196,0.0,1
197,0.0,0
198,1.0,1
199,0.0,0
200,0.0,0
201,1.0,1
202,1.0,1
203,1.0,1
204,0.0,0
205,1.0,1
206,0.0,0
207,1.0,0
208,0.0,1
209,0.0,0
210,1.0,0
211,1.0,1
212,0.0,1
213,1.0,1
214,0.0,1
215,0.0,0
216,1.0,1
217,1.0,1
218,0.0,0
219,0.0,0
220,0.0,1
221,0.0,1
222,1.0,1
223,1.0,1
224,1.0,1
225,0.0,0
226,1.0,1
227,1.0,1
228,1.0,1
229,0.0,1
230,0.0,1
231,1.0,1
232,0.0,0
233,1.0,1
234,0.0,0
235,0.0,0
236,0.0,0
237,0.0,0
238,0.0,0
239,0.0,1
240,1.0,1
241,0.0,0
