,predictions,target
0,0.0,0
1,1.0,1
2,0.0,0
3,1.0,0
4,1.0,1
5,1.0,0
6,0.0,0
7,0.0,1
8,1.0,0
9,0.0,0
10,1.0,1
11,0.0,1
12,1.0,0
13,0.0,0
14,0.0,0
15,1.0,0
16,1.0,1
17,1.0,1
18,1.0,0
19,1.0,0
20,0.0,0
21,0.0,0
22,1.0,1
23,1.0,1
24,1.0,0
25,1.0,1
26,0.0,0
27,1.0,1
28,1.0,0
29,0.0,1
30,1.0,1
31,0.0,0
32,1.0,1
33,1.0,1
34,1.0,1
35,1.0,1
36,1.0,1
37,0.0,0
38,0.0,0
39,1.0,1
40,1.0,0
41,1.0,1
42,1.0,1
43,1.0,1
44,0.0,1
45,1.0,1
46,1.0,1
47,0.0,0
48,1.0,0
49,1.0,1
50,1.0,1
51,1.0,1
52,0.0,0
53,1.0,1
54,0.0,1
55,1.0,1
56,1.0,1
57,1.0,1
58,1.0,1
59,1.0,0
60,1.0,1
61,1.0,1
62,1.0,1
63,1.0,0
64,0.0,0
65,0.0,0
66,1.0,1
67,1.0,1
68,1.0,1
69,0.0,1
70,1.0,1
71,0.0,0
72,1.0,1
73,0.0,0
74,1.0,0
75,0.0,0
76,1.0,0
77,1.0,1
78,1.0,1
79,0.0,0
80,1.0,1
81,0.0,0
82,1.0,0
83,1.0,1
84,0.0,1
85,1.0,0
86,0.0,0
87,0.0,0
88,0.0,0
89,1.0,0
90,1.0,1
91,0.0,0
92,1.0,1
93,0.0,0
94,1.0,1
95,1.0,1
96,1.0,1
97,1.0,1
98,1.0,1
99,0.0,1
100,1.0,0
101,1.0,0
102,1.0,1
103,1.0,1
104,1.0,1
105,1.0,1
106,0.0,0
107,1.0,1
108,1.0,1
109,1.0,1
110,1.0,1
111,1.0,0
112,1.0,1
113,0.0,0
114,0.0,0
115,1.0,1
116,0.0,0
117,1.0,1
118,1.0,1
119,1.0,0
120,1.0,1
121,0.0,0
122,0.0,0
123,0.0,0
124,1.0,0
125,0.0,0
126,1.0,1
127,0.0,1
128,0.0,0
129,0.0,0
130,1.0,1
131,1.0,0
132,0.0,0
133,0.0,0
134,1.0,1
135,1.0,1
136,1.0,1
137,0.0,0
138,1.0,1
139,1.0,1
140,0.0,0
141,1.0,1
142,1.0,0
143,0.0,0
144,0.0,0
145,1.0,1
146,1.0,1
147,0.0,1
148,1.0,1
149,0.0,1
150,1.0,1
151,1.0,1
152,0.0,0
153,1.0,1
154,1.0,1
155,1.0,1
156,0.0,0
157,0.0,0
158,0.0,0
159,1.0,0
160,1.0,1
161,0.0,0
162,1.0,1
163,1.0,0
164,0.0,0
165,1.0,1
166,1.0,1
167,1.0,1
168,1.0,1
169,1.0,1
170,1.0,1
171,1.0,0
172,0.0,0
173,0.0,0
174,1.0,1
175,0.0,0
176,1.0,1
177,1.0,0
178,1.0,1
179,1.0,1
180,0.0,0
181,1.0,1
182,1.0,1
183,0.0,1
184,1.0,1
185,0.0,0
186,1.0,1
187,1.0,1
188,0.0,1
189,0.0,1
190,1.0,1
191,0.0,0
192,0.0,0
193,1.0,1
194,0.0,0
195,0.0,0
196,0.0,1
197,1.0,1
198,0.0,0
199,0.0,0
200,1.0,1
201,1.0,1
202,0.0,0
203,0.0,0
204,1.0,1
205,0.0,0
206,1.0,1
207,0.0,1
208,0.0,0
209,1.0,1
210,0.0,0
211,1.0,1
212,0.0,0
213,1.0,1
214,1.0,1
215,0.0,0
216,1.0,1
217,1.0,0
218,0.0,1
219,1.0,1
220,1.0,1
221,0.0,0
222,1.0,1
223,0.0,0
224,1.0,1
225,1.0,0
226,1.0,1
227,1.0,0
228,1.0,0
229,1.0,1
230,1.0,1
231,1.0,1
232,1.0,1
233,0.0,0
234,1.0,1
235,0.0,0
236,1.0,1
237,1.0,1
238,0.0,0
239,0.0,1
240,0.0,1
241,0.0,0
242,1.0,0
243,1.0,1
244,0.0,1
245,1.0,1
246,0.0,1
247,1.0,1
248,0.0,1
249,0.0,1
250,0.0,0
251,0.0,0
252,1.0,1
253,0.0,0
254,1.0,1
255,1.0,0
256,1.0,1
257,0.0,1
258,0.0,0
259,1.0,1
260,0.0,0
261,0.0,0
262,0.0,0
263,0.0,1
264,0.0,0
265,0.0,1
266,1.0,1
267,1.0,1
268,1.0,1
269,0.0,0
270,0.0,0
271,1.0,1
272,0.0,1
273,0.0,0
274,0.0,0
275,1.0,1
276,0.0,0
277,1.0,1
278,1.0,1
279,0.0,0
280,0.0,1
281,0.0,0
282,0.0,1
283,0.0,1
284,0.0,0
285,0.0,0
286,1.0,1
287,0.0,0
288,0.0,0
289,1.0,1
290,0.0,0
291,0.0,0
292,1.0,1
293,1.0,0
294,0.0,0
295,0.0,0
296,0.0,0
297,1.0,1
298,0.0,0
299,0.0,0
300,1.0,1
301,0.0,0
302,1.0,0
303,1.0,1
304,0.0,0
305,0.0,1
306,0.0,0
307,1.0,1
308,0.0,1
309,1.0,0
310,0.0,0
311,1.0,1
312,1.0,1
313,1.0,1
314,1.0,0
315,0.0,1
316,1.0,1
317,0.0,0
318,0.0,0
319,0.0,0
320,0.0,1
321,0.0,1
322,0.0,1
323,0.0,0
324,1.0,1
325,1.0,1
326,1.0,1
327,0.0,0
328,1.0,1
329,1.0,0
330,0.0,0
331,0.0,0
332,1.0,1
333,0.0,0
334,0.0,0
335,0.0,0
336,0.0,0
337,1.0,1
338,0.0,1
339,1.0,1
340,1.0,1
341,0.0,0
342,1.0,0
343,1.0,1
344,0.0,0
345,0.0,0
346,1.0,1
347,1.0,1
348,1.0,1
349,1.0,1
350,0.0,0
351,1.0,0
352,1.0,1
353,0.0,0
354,0.0,1
355,1.0,1
356,0.0,0
357,0.0,1
358,1.0,1
359,1.0,1
360,0.0,0
361,1.0,1
362,0.0,0
363,0.0,1
364,1.0,1
365,0.0,0
366,1.0,0
367,1.0,0
368,1.0,0
369,0.0,0
370,0.0,0
371,0.0,1
372,0.0,0
373,0.0,0
374,1.0,1
375,0.0,1
376,0.0,0
377,0.0,0
378,0.0,0
379,1.0,1
380,1.0,1
381,0.0,0
382,1.0,1
383,1.0,0
384,0.0,0
385,0.0,0
386,0.0,0
387,1.0,1
388,0.0,1
389,0.0,0
390,1.0,0
391,0.0,0
392,1.0,1
393,1.0,1
394,1.0,1
395,0.0,0
396,1.0,0
397,0.0,0
398,1.0,1
399,0.0,0
400,0.0,0
401,0.0,0
402,1.0,1
403,0.0,0
404,0.0,0
405,0.0,1
406,1.0,1
407,0.0,0
408,1.0,1
409,0.0,0
410,1.0,1
411,0.0,1
412,1.0,1
413,0.0,0
414,0.0,0
415,1.0,1
416,0.0,0
417,0.0,1
418,1.0,0
419,0.0,0
420,1.0,1
421,1.0,1
422,0.0,1
423,0.0,1
424,0.0,1
425,0.0,0
426,1.0,1
427,1.0,1
428,0.0,0
429,1.0,1
430,0.0,1
431,1.0,1
432,0.0,0
433,1.0,1
434,0.0,0
435,1.0,1
436,1.0,0
437,0.0,0
438,0.0,0
439,1.0,1
440,0.0,1
441,1.0,1
442,0.0,0
443,1.0,0
444,1.0,1
445,0.0,0
446,1.0,1
447,0.0,1
448,1.0,1
449,0.0,1
450,0.0,1
451,1.0,1
452,0.0,0
453,1.0,1
454,1.0,1
455,1.0,0
456,1.0,1
457,1.0,1
458,1.0,0
459,0.0,1
460,0.0,1
461,1.0,1
462,1.0,1
463,1.0,1
464,1.0,1
465,1.0,0
466,1.0,0
467,0.0,0
468,1.0,0
469,1.0,1
470,1.0,1
471,1.0,1
472,1.0,0
473,1.0,1
474,0.0,0
475,1.0,0
476,1.0,1
477,1.0,0
478,0.0,0
479,1.0,1
480,1.0,1
481,1.0,0
482,1.0,0
483,1.0,1
484,1.0,1
485,1.0,0
486,1.0,1
487,1.0,1
488,0.0,0
489,0.0,0
490,1.0,0
491,1.0,1
492,1.0,1
493,1.0,1
494,0.0,1
495,1.0,1
496,1.0,1
497,1.0,0
498,1.0,1
499,1.0,0
500,0.0,1
501,0.0,0
502,1.0,1
503,1.0,1
504,1.0,1
505,1.0,0
506,1.0,0
507,0.0,0
508,0.0,1
509,1.0,1
510,1.0,0
511,1.0,0
512,1.0,1
513,1.0,0
514,0.0,0
515,1.0,1
516,1.0,1
517,0.0,0
518,1.0,0
519,1.0,1
520,1.0,1
521,1.0,1
