,predictions,target
0,0.0,0
1,0.0,0
2,0.0,0
3,0.0,0
4,0.0,0
5,0.0,1
6,0.0,0
7,1.0,1
8,1.0,1
9,1.0,1
10,0.0,0
11,1.0,1
12,0.0,0
13,1.0,1
14,1.0,1
15,0.0,1
16,0.0,0
17,1.0,1
18,1.0,1
19,0.0,0
20,0.0,1
21,0.0,0
22,0.0,0
23,1.0,1
24,1.0,1
25,0.0,1
26,0.0,1
27,0.0,0
28,0.0,0
29,1.0,1
30,0.0,0
31,1.0,1
32,0.0,0
33,0.0,0
34,1.0,1
35,0.0,0
36,0.0,0
37,0.0,0
38,1.0,1
39,1.0,1
40,0.0,0
41,1.0,1
42,0.0,1
43,0.0,0
44,1.0,1
45,0.0,0
46,0.0,0
47,0.0,1
48,1.0,1
49,1.0,1
50,1.0,1
51,1.0,1
52,1.0,1
53,0.0,1
54,0.0,0
55,0.0,1
56,0.0,0
57,1.0,1
58,1.0,1
59,1.0,0
60,1.0,1
61,0.0,1
62,1.0,1
63,1.0,1
64,0.0,0
65,0.0,0
66,1.0,1
67,0.0,0
68,0.0,0
69,1.0,1
70,1.0,1
71,1.0,1
72,1.0,1
73,1.0,1
74,0.0,0
75,0.0,0
76,1.0,1
77,1.0,1
78,0.0,0
79,0.0,0
80,0.0,0
81,1.0,1
82,0.0,0
83,1.0,1
84,0.0,0
85,1.0,1
86,1.0,1
87,1.0,1
88,1.0,1
89,0.0,0
90,0.0,0
91,0.0,0
92,1.0,1
93,0.0,0
94,1.0,1
95,1.0,1
96,1.0,0
97,0.0,0
98,1.0,1
99,0.0,0
100,1.0,0
101,0.0,0
102,1.0,1
103,0.0,0
104,1.0,1
105,0.0,0
106,0.0,1
107,1.0,1
108,0.0,1
109,0.0,0
110,1.0,1
111,1.0,1
112,0.0,0
113,0.0,0
114,0.0,0
115,0.0,0
116,1.0,1
117,0.0,0
118,0.0,0
119,1.0,1
120,1.0,1
121,1.0,0
122,1.0,1
123,0.0,0
124,1.0,1
125,0.0,1
126,1.0,1
127,0.0,0
128,1.0,1
129,1.0,1
130,1.0,1
131,0.0,0
132,0.0,1
133,0.0,0
134,0.0,0
135,1.0,1
136,1.0,1
137,1.0,1
138,0.0,0
139,0.0,0
140,0.0,1
141,1.0,1
142,0.0,0
143,0.0,1
144,0.0,0
145,0.0,0
146,0.0,0
147,0.0,0
148,0.0,0
149,0.0,0
150,1.0,1
151,1.0,1
152,1.0,1
153,1.0,1
154,0.0,1
155,1.0,1
156,1.0,1
157,1.0,1
158,1.0,1
159,1.0,1
160,0.0,1
161,0.0,0
162,0.0,0
163,1.0,1
164,1.0,1
165,1.0,1
166,1.0,1
167,1.0,1
168,0.0,0
169,0.0,0
170,0.0,0
171,0.0,0
172,0.0,0
173,1.0,1
174,1.0,1
175,1.0,1
176,0.0,0
177,1.0,1
178,1.0,1
179,0.0,0
180,1.0,1
181,0.0,0
182,0.0,0
183,1.0,1
184,0.0,0
185,0.0,0
186,1.0,1
187,1.0,1
188,1.0,1
189,1.0,1
190,1.0,1
191,0.0,0
192,0.0,0
193,1.0,1
194,1.0,1
195,1.0,1
196,0.0,0
197,1.0,1
198,0.0,0
199,0.0,0
200,1.0,1
201,0.0,0
202,1.0,1
203,1.0,1
204,0.0,0
205,0.0,0
206,1.0,1
207,0.0,0
208,0.0,0
209,0.0,0
210,1.0,1
211,0.0,0
212,1.0,1
213,0.0,0
214,0.0,0
215,0.0,0
216,0.0,1
217,1.0,1
218,1.0,1
219,0.0,1
220,0.0,1
221,0.0,0
222,1.0,1
223,1.0,1
224,1.0,1
225,1.0,1
226,0.0,0
227,1.0,1
228,1.0,1
229,0.0,0
230,0.0,0
231,0.0,0
232,0.0,0
233,1.0,1
234,0.0,0
