,predictions,target
0,1.0,1
1,1.0,1
2,0.0,0
3,0.0,0
4,1.0,0
5,0.0,0
6,0.0,0
7,0.0,0
8,1.0,1
9,0.0,1
10,1.0,0
11,0.0,0
12,1.0,1
13,0.0,0
14,0.0,0
15,0.0,1
16,0.0,1
17,0.0,0
18,1.0,1
19,1.0,0
20,0.0,0
21,0.0,0
22,1.0,1
23,0.0,1
24,0.0,1
25,0.0,1
26,1.0,0
27,0.0,0
28,0.0,0
29,1.0,1
30,0.0,1
31,0.0,1
32,1.0,1
33,1.0,1
34,0.0,0
35,1.0,0
36,0.0,0
37,0.0,0
38,1.0,1
39,1.0,0
40,1.0,1
41,0.0,0
42,1.0,1
43,1.0,1
44,1.0,0
45,1.0,1
46,0.0,1
47,1.0,1
48,1.0,0
49,0.0,1
50,0.0,0
51,1.0,1
52,1.0,1
53,1.0,1
54,0.0,0
55,0.0,1
56,0.0,1
57,1.0,1
58,0.0,1
59,1.0,0
60,0.0,1
61,0.0,0
62,1.0,0
63,0.0,0
64,0.0,0
65,1.0,1
66,0.0,1
67,1.0,1
68,1.0,1
69,0.0,1
70,1.0,0
71,0.0,0
72,0.0,0
73,1.0,0
74,1.0,1
75,0.0,0
76,1.0,1
77,0.0,0
78,1.0,1
79,1.0,1
80,1.0,1
81,0.0,0
82,1.0,1
83,0.0,0
84,1.0,1
85,1.0,0
86,0.0,1
87,1.0,1
88,0.0,0
89,1.0,1
90,1.0,1
91,1.0,1
92,0.0,1
93,0.0,0
94,1.0,1
95,0.0,0
96,1.0,0
97,1.0,1
98,0.0,0
99,1.0,1
100,0.0,0
101,0.0,0
102,1.0,1
103,1.0,1
104,1.0,1
105,0.0,0
106,0.0,0
107,0.0,0
108,1.0,0
109,1.0,1
110,1.0,1
111,0.0,0
112,0.0,0
113,0.0,0
114,1.0,1
115,1.0,1
116,0.0,0
117,1.0,1
118,0.0,0
119,1.0,1
120,0.0,0
121,0.0,1
122,1.0,1
123,0.0,0
124,1.0,1
125,1.0,1
126,1.0,1
127,1.0,1
128,0.0,0
129,0.0,0
130,1.0,1
131,1.0,0
132,1.0,1
133,1.0,1
134,1.0,1
135,1.0,1
136,0.0,1
137,1.0,1
138,1.0,1
139,0.0,0
140,1.0,1
141,1.0,1
142,1.0,1
143,0.0,0
144,0.0,1
145,1.0,1
146,1.0,1
147,0.0,1
148,1.0,1
149,1.0,1
150,1.0,0
151,1.0,1
152,1.0,1
153,1.0,1
154,0.0,0
155,0.0,0
156,1.0,1
157,1.0,1
158,1.0,1
159,1.0,1
160,0.0,0
161,1.0,1
162,0.0,0
163,1.0,1
164,0.0,0
165,1.0,0
166,1.0,0
167,1.0,0
168,1.0,1
169,0.0,0
170,1.0,1
171,0.0,0
172,1.0,0
173,1.0,1
174,1.0,1
175,1.0,0
176,0.0,0
177,0.0,0
178,0.0,0
179,0.0,0
180,1.0,1
181,0.0,0
182,1.0,0
183,1.0,1
184,1.0,1
185,1.0,1
186,1.0,1
187,1.0,1
188,0.0,0
