,predictions,target
0,0.0,0
1,1.0,0
2,0.0,0
3,0.0,0
4,1.0,0
5,1.0,1
6,1.0,0
7,0.0,1
8,1.0,1
9,0.0,0
10,1.0,0
11,1.0,0
12,1.0,1
13,1.0,1
14,1.0,0
15,0.0,0
16,0.0,1
17,1.0,1
18,1.0,1
19,0.0,1
20,1.0,1
21,0.0,0
22,1.0,1
23,1.0,0
24,1.0,1
25,0.0,1
26,0.0,0
27,1.0,0
28,1.0,1
29,0.0,1
30,0.0,1
31,0.0,1
32,1.0,1
33,1.0,1
34,0.0,0
35,1.0,1
36,1.0,0
37,0.0,0
38,1.0,1
39,1.0,0
40,0.0,1
41,0.0,0
42,0.0,0
43,0.0,0
44,1.0,1
45,1.0,1
46,1.0,1
47,0.0,0
48,0.0,1
49,1.0,1
50,0.0,0
51,0.0,0
52,1.0,1
53,1.0,1
54,1.0,1
55,1.0,1
56,1.0,1
57,0.0,0
58,1.0,0
59,1.0,1
60,1.0,1
61,0.0,0
62,1.0,0
63,1.0,1
64,0.0,0
65,1.0,1
66,0.0,0
67,0.0,0
68,1.0,1
69,0.0,0
70,0.0,1
71,0.0,1
72,0.0,0
73,1.0,0
74,0.0,0
75,0.0,0
76,0.0,0
77,0.0,0
78,0.0,0
79,0.0,0
80,0.0,1
81,0.0,0
82,0.0,0
83,1.0,1
84,1.0,1
85,0.0,0
86,1.0,1
87,0.0,0
88,1.0,1
89,1.0,0
90,0.0,0
91,1.0,1
92,0.0,0
93,1.0,1
94,0.0,1
95,1.0,1
96,1.0,1
97,1.0,0
98,1.0,1
99,0.0,0
100,0.0,0
101,0.0,0
102,0.0,0
103,0.0,0
104,1.0,1
105,0.0,0
106,1.0,1
107,1.0,1
108,0.0,0
109,1.0,1
110,1.0,1
111,0.0,0
112,0.0,0
113,0.0,0
114,1.0,1
115,0.0,0
116,0.0,1
117,0.0,1
118,0.0,1
119,1.0,1
120,1.0,1
121,1.0,1
122,0.0,0
123,0.0,0
124,0.0,1
125,1.0,1
126,1.0,1
127,1.0,0
128,0.0,1
129,0.0,0
130,1.0,1
131,0.0,0
132,0.0,0
133,0.0,0
134,0.0,0
135,0.0,0
136,1.0,1
137,1.0,1
138,1.0,1
139,0.0,1
140,0.0,0
141,1.0,1
142,1.0,1
143,0.0,0
144,1.0,1
145,1.0,1
146,0.0,0
147,1.0,0
148,1.0,1
149,0.0,0
150,0.0,0
151,0.0,1
152,1.0,0
153,1.0,1
154,1.0,0
155,1.0,1
156,0.0,0
157,0.0,0
158,1.0,1
159,1.0,0
160,1.0,1
161,1.0,1
162,1.0,1
163,0.0,1
164,1.0,0
165,0.0,0
166,0.0,0
167,1.0,1
168,1.0,0
169,0.0,0
170,1.0,1
171,0.0,1
172,1.0,1
173,1.0,1
174,0.0,0
175,1.0,0
176,1.0,1
177,1.0,0
178,1.0,1
179,0.0,1
180,0.0,0
181,1.0,0
182,1.0,1
183,1.0,1
184,0.0,1
185,1.0,0
186,0.0,1
187,1.0,1
188,0.0,0
189,0.0,0
190,1.0,1
191,0.0,0
192,0.0,0
193,1.0,0
194,0.0,0
195,1.0,0
196,1.0,0
197,0.0,0
198,1.0,1
199,0.0,0
200,0.0,0
201,0.0,0
202,0.0,0
203,1.0,0
204,1.0,1
205,0.0,0
206,1.0,1
207,1.0,0
208,0.0,1
209,1.0,1
210,0.0,1
211,1.0,1
212,0.0,0
213,1.0,1
214,0.0,0
215,1.0,1
216,1.0,0
217,1.0,1
218,1.0,1
219,1.0,1
220,1.0,1
221,0.0,1
222,0.0,0
223,0.0,0
224,1.0,1
225,1.0,0
226,1.0,1
227,0.0,1
228,1.0,0
229,1.0,1
230,1.0,1
231,0.0,0
232,0.0,0
233,1.0,1
234,0.0,0
235,1.0,1
236,0.0,0
237,1.0,1
238,0.0,0
239,0.0,0
240,0.0,0
241,1.0,1
242,1.0,1
243,0.0,0
244,0.0,0
245,1.0,1
246,0.0,0
247,1.0,0
248,0.0,0
249,1.0,1
250,1.0,1
251,0.0,0
252,0.0,0
253,0.0,0
254,0.0,1
255,1.0,1
256,1.0,0
257,0.0,0
258,0.0,0
259,1.0,0
260,1.0,0
261,1.0,1
262,0.0,0
263,0.0,0
264,1.0,0
265,1.0,1
266,1.0,0
267,1.0,1
268,0.0,0
269,1.0,1
270,1.0,1
271,1.0,1
272,1.0,1
273,0.0,0
274,1.0,1
275,0.0,0
276,1.0,1
277,0.0,0
278,1.0,1
279,1.0,1
280,0.0,0
281,0.0,0
282,1.0,1
283,0.0,0
284,1.0,1
285,0.0,0
286,1.0,1
287,0.0,1
288,0.0,0
289,0.0,0
290,0.0,0
291,0.0,0
292,0.0,0
293,1.0,1
294,1.0,1
295,0.0,0
296,1.0,1
297,1.0,1
298,1.0,0
299,0.0,1
300,1.0,1
301,0.0,0
302,0.0,0
303,0.0,1
304,1.0,1
305,0.0,0
306,1.0,1
307,1.0,1
308,1.0,1
309,0.0,1
310,0.0,1
311,0.0,0
312,1.0,1
313,0.0,0
314,1.0,1
315,1.0,1
316,1.0,1
317,1.0,1
318,0.0,0
319,1.0,1
320,1.0,1
321,0.0,0
322,1.0,1
323,1.0,1
324,1.0,1
325,1.0,1
326,0.0,0
327,0.0,0
328,0.0,0
329,1.0,0
330,0.0,1
331,1.0,1
332,0.0,0
333,0.0,0
334,1.0,1
335,0.0,0
336,0.0,0
337,1.0,1
338,0.0,1
339,0.0,0
340,0.0,0
341,0.0,1
342,0.0,0
343,0.0,0
344,1.0,1
345,0.0,1
346,1.0,1
347,0.0,0
348,0.0,1
349,1.0,1
350,0.0,1
351,0.0,1
352,1.0,1
353,0.0,0
354,1.0,1
355,0.0,0
356,0.0,1
357,1.0,1
358,0.0,0
359,0.0,0
360,0.0,0
361,0.0,0
362,0.0,0
363,1.0,1
364,1.0,1
365,0.0,0
366,0.0,0
367,1.0,1
368,1.0,1
369,0.0,1
370,0.0,0
371,0.0,0
372,1.0,1
373,1.0,0
374,1.0,1
375,1.0,1
376,1.0,1
377,1.0,1
378,0.0,0
379,0.0,0
380,1.0,1
381,1.0,1
382,1.0,0
383,1.0,0
384,1.0,1
385,1.0,1
386,1.0,1
387,1.0,0
388,1.0,1
389,1.0,1
390,1.0,1
391,1.0,1
392,0.0,0
393,1.0,1
394,1.0,1
395,0.0,1
396,0.0,0
397,0.0,0
398,1.0,1
399,0.0,0
400,0.0,0
401,0.0,0
402,1.0,1
403,1.0,1
404,1.0,1
405,1.0,1
406,1.0,1
407,0.0,0
408,1.0,0
409,0.0,0
410,1.0,0
411,1.0,1
412,1.0,1
413,1.0,0
414,1.0,1
415,0.0,0
416,1.0,0
417,1.0,1
418,1.0,1
419,0.0,0
420,0.0,0
421,1.0,1
422,1.0,1
423,1.0,0
424,1.0,1
425,1.0,1
426,0.0,0
427,1.0,0
428,1.0,1
429,1.0,1
430,0.0,0
431,1.0,1
432,1.0,1
433,0.0,0
434,1.0,1
435,1.0,1
436,0.0,0
437,0.0,0
438,1.0,1
439,1.0,0
440,0.0,0
441,0.0,1
442,1.0,1
443,0.0,0
444,1.0,1
445,1.0,1
446,0.0,0
447,1.0,1
448,0.0,1
449,0.0,0
450,0.0,0
451,0.0,0
452,0.0,0
453,1.0,1
454,1.0,1
455,0.0,0
456,1.0,0
457,1.0,1
458,1.0,1
459,0.0,0
460,0.0,0
461,1.0,1
462,1.0,1
463,1.0,1
464,0.0,0
465,1.0,1
466,1.0,0
467,1.0,1
468,1.0,1
469,0.0,0
470,0.0,1
471,0.0,0
472,1.0,0
473,0.0,0
474,0.0,0
475,1.0,1
476,0.0,0
477,0.0,0
478,0.0,0
479,0.0,0
480,0.0,0
481,1.0,1
482,0.0,0
483,1.0,0
484,0.0,0
485,1.0,1
486,1.0,1
487,1.0,0
488,0.0,0
489,0.0,0
490,0.0,1
491,1.0,1
492,1.0,1
493,1.0,1
494,0.0,0
495,0.0,0
496,1.0,1
497,1.0,1
498,0.0,0
499,1.0,0
500,0.0,0
501,0.0,0
502,1.0,1
503,1.0,1
504,0.0,0
505,0.0,0
506,1.0,1
507,0.0,0
508,1.0,1
509,0.0,0
510,1.0,0
511,1.0,1
512,1.0,1
513,1.0,1
514,1.0,1
515,1.0,1
516,1.0,1
517,1.0,1
518,1.0,1
519,1.0,1
520,0.0,1
521,0.0,0
522,1.0,0
523,0.0,0
524,0.0,0
525,0.0,0
526,1.0,1
527,1.0,1
528,1.0,0
529,0.0,0
530,1.0,0
531,1.0,1
532,1.0,1
533,1.0,1
534,0.0,0
535,0.0,0
536,1.0,0
537,1.0,1
538,0.0,0
539,1.0,1
540,1.0,1
541,1.0,1
542,0.0,0
543,1.0,1
544,0.0,1
545,1.0,1
546,0.0,1
547,0.0,0
548,0.0,0
549,1.0,1
550,0.0,0
551,1.0,1
552,1.0,1
553,0.0,1
554,1.0,1
555,1.0,1
556,1.0,1
557,0.0,0
558,1.0,1
559,1.0,0
560,0.0,0
561,1.0,0
562,0.0,0
563,1.0,0
564,0.0,0
565,0.0,0
566,1.0,1
567,0.0,0
568,1.0,1
569,1.0,1
570,1.0,1
571,1.0,0
572,0.0,0
573,0.0,0
574,0.0,0
575,1.0,0
576,1.0,1
577,0.0,0
578,0.0,0
579,1.0,1
580,1.0,1
581,1.0,0
582,0.0,0
583,1.0,0
584,1.0,1
585,1.0,0
586,0.0,0
587,0.0,0
588,1.0,1
589,1.0,1
590,1.0,1
591,0.0,0
592,0.0,0
593,0.0,1
594,1.0,1
595,1.0,1
596,1.0,1
597,1.0,1
598,1.0,1
599,0.0,1
600,1.0,1
601,1.0,1
602,1.0,1
603,0.0,0
604,1.0,0
605,1.0,1
606,1.0,0
607,1.0,1
608,1.0,1
609,1.0,0
610,0.0,0
611,1.0,1
612,0.0,0
613,0.0,0
614,0.0,0
615,1.0,1
616,1.0,1
617,0.0,0
618,0.0,0
619,0.0,0
620,1.0,0
621,1.0,1
622,1.0,0
623,1.0,1
624,1.0,1
625,1.0,1
626,1.0,0
627,1.0,1
628,0.0,0
629,1.0,1
630,1.0,1
631,1.0,0
632,0.0,0
633,0.0,0
634,1.0,1
635,0.0,0
636,0.0,0
637,0.0,0
638,1.0,1
639,1.0,1
640,0.0,0
641,1.0,1
642,1.0,1
643,1.0,1
644,1.0,1
645,1.0,1
646,1.0,1
647,0.0,0
648,0.0,0
649,1.0,1
650,1.0,1
651,1.0,1
652,1.0,1
653,1.0,1
654,1.0,0
655,1.0,1
656,1.0,0
657,1.0,1
658,1.0,0
659,1.0,0
660,1.0,1
661,1.0,1
662,0.0,0
663,1.0,1
664,1.0,1
665,0.0,0
666,0.0,1
667,0.0,0
668,1.0,0
669,1.0,1
670,1.0,1
671,0.0,0
672,0.0,1
673,1.0,1
674,0.0,0
675,0.0,0
676,0.0,1
677,0.0,0
678,1.0,1
679,0.0,0
680,0.0,0
681,1.0,1
682,1.0,0
683,1.0,1
684,0.0,0
